File,Gaussian_Peak_Count
ossifragus_00286_3.wav,1
ossifragus_00287_1.wav,1
ossifragus_00287_2.wav,1
ossifragus_00287_3.wav,2
ossifragus_00287_4.wav,2
ossifragus_00287_5.wav,3
ossifragus_00288_1.wav,1
ossifragus_00288_10.wav,4
ossifragus_00288_11.wav,1
ossifragus_00288_12.wav,1
ossifragus_00288_13.wav,1
ossifragus_00288_14.wav,1
ossifragus_00288_15.wav,1
ossifragus_00288_2.wav,1
ossifragus_00288_3.wav,1
ossifragus_00288_4.wav,1
ossifragus_00288_5.wav,2
ossifragus_00288_6.wav,1
ossifragus_00288_7.wav,2
ossifragus_00288_8.wav,1
ossifragus_00288_9.wav,1
ossifragus_00289_1.wav,4
ossifragus_00289_10.wav,6
ossifragus_00289_11.wav,2
ossifragus_00289_12.wav,4
ossifragus_00289_2.wav,8
ossifragus_00289_3.wav,4
ossifragus_00289_4.wav,6
ossifragus_00289_5.wav,1
ossifragus_00289_6.wav,9
ossifragus_00289_7.wav,4
ossifragus_00289_8.wav,1
ossifragus_00289_9.wav,6
ossifragus_00290_1.wav,2
ossifragus_00290_2.wav,1
ossifragus_00290_3.wav,1
ossifragus_00290_4.wav,1
ossifragus_00290_5.wav,6
ossifragus_00290_6.wav,3
ossifragus_00290_7.wav,4
ossifragus_00291_1.wav,2
ossifragus_00291_2.wav,3
ossifragus_00291_3.wav,2
ossifragus_00291_4.wav,5
ossifragus_00291_5.wav,4
ossifragus_00291_6.wav,2
ossifragus_00291_7.wav,4
ossifragus_00292_1.wav,3
ossifragus_00292_2.wav,3
ossifragus_00292_3.wav,3
ossifragus_00292_4.wav,1
ossifragus_00293_1.wav,3
ossifragus_00293_2.wav,6
ossifragus_00294_1.wav,1
ossifragus_00294_2.wav,2
ossifragus_00294_3.wav,3
ossifragus_00294_4.wav,4
ossifragus_00294_5.wav,2
ossifragus_00294_6.wav,2
ossifragus_00295_1.wav,3
ossifragus_00296_1.wav,2
ossifragus_00296_2.wav,2
ossifragus_00296_3.wav,2
ossifragus_00296_4.wav,1
ossifragus_00296_5.wav,2
ossifragus_00297_1.wav,1
ossifragus_00297_2.wav,1
ossifragus_00297_3.wav,1
ossifragus_00297_4.wav,0
ossifragus_00297_5.wav,1
ossifragus_00297_6.wav,1
ossifragus_00298_1.wav,4
ossifragus_00298_10.wav,1
ossifragus_00298_11.wav,5
ossifragus_00298_12.wav,1
ossifragus_00298_13.wav,3
ossifragus_00298_14.wav,2
ossifragus_00298_15.wav,2
ossifragus_00298_16.wav,5
ossifragus_00298_17.wav,2
ossifragus_00298_18.wav,1
ossifragus_00298_2.wav,2
ossifragus_00298_3.wav,2
ossifragus_00298_4.wav,3
ossifragus_00298_5.wav,3
ossifragus_00298_6.wav,1
ossifragus_00298_7.wav,1
ossifragus_00298_8.wav,1
ossifragus_00298_9.wav,1
ossifragus_00300_1.wav,5
ossifragus_00300_2.wav,1
ossifragus_00300_3.wav,3
ossifragus_00300_4.wav,2
ossifragus_00300_5.wav,3
ossifragus_00301_1.wav,1
ossifragus_00301_2.wav,2
ossifragus_00301_3.wav,2
ossifragus_00301_4.wav,1
ossifragus_00302_1.wav,6
ossifragus_00302_10.wav,4
ossifragus_00302_11.wav,3
ossifragus_00302_12.wav,6
ossifragus_00302_13.wav,2
ossifragus_00302_14.wav,6
ossifragus_00302_15.wav,4
ossifragus_00302_16.wav,4
ossifragus_00302_17.wav,2
ossifragus_00302_18.wav,3
ossifragus_00302_19.wav,3
