File,Gaussian_Peak_Count
corax_00445_3.wav,1
corax_00445_4.wav,7
corax_00445_5.wav,3
corax_00445_6.wav,3
corax_00445_7.wav,2
corax_00445_8.wav,5
corax_00445_9.wav,5
corax_00446_1.wav,4
corax_00446_2.wav,1
corax_00446_3.wav,8
corax_00448_1.wav,1
corax_00448_2.wav,1
corax_00448_3.wav,1
corax_00448_4.wav,0
corax_00449_1.wav,3
corax_00449_2.wav,3
corax_00450_1.wav,1
corax_00451_1.wav,2
corax_00451_2.wav,2
corax_00452_1.wav,2
corax_00452_2.wav,2
corax_00452_3.wav,1
corax_00452_4.wav,1
corax_00456_1.wav,4
corax_00457_1.wav,2
corax_00457_2.wav,1
corax_00458_1.wav,3
corax_00458_2.wav,2
corax_00459_1.wav,2
corax_00460_1.wav,4
corax_00461_1.wav,3
corax_00461_2.wav,5
corax_00462_1.wav,5
corax_00463_1.wav,3
corax_00463_2.wav,9
corax_00464_1.wav,6
corax_00464_2.wav,5
corax_00464_3.wav,3
corax_00464_4.wav,4
corax_00465_1.wav,9
corax_00466_1.wav,1
corax_00466_2.wav,2
corax_00466_3.wav,1
corax_00466_4.wav,1
corax_00466_5.wav,1
corax_00467_1.wav,3
corax_00467_2.wav,2
corax_00467_3.wav,2
corax_00467_4.wav,2
corax_00469_1.wav,2
corax_00469_2.wav,2
corax_00469_3.wav,7
corax_00469_4.wav,1
corax_00471_1.wav,7
corax_00471_2.wav,6
corax_00471_3.wav,5
corax_00471_4.wav,4
corax_00471_5.wav,5
corax_00471_6.wav,5
corax_00471_7.wav,5
corax_00471_8.wav,4
corax_00471_9.wav,4
corax_00472_1.wav,2
corax_00473_1.wav,2
corax_00473_2.wav,3
corax_00474_1.wav,1
corax_00474_2.wav,3
corax_00476_1.wav,1
corax_00476_2.wav,1
corax_00477_1.wav,4
corax_00477_2.wav,3
corax_00479_1.wav,2
corax_00479_2.wav,2
corax_00479_3.wav,3
corax_00479_4.wav,3
corax_00479_5.wav,4
corax_00479_6.wav,4
corax_00482_1.wav,4
corax_00482_2.wav,5
corax_00482_3.wav,6
corax_00482_4.wav,5
corax_00483_1.wav,2
corax_00483_2.wav,3
corax_00483_3.wav,2
corax_00483_4.wav,2
corax_00483_5.wav,4
corax_00484_1.wav,3
corax_00485_1.wav,4
corax_00486_1.wav,1
corax_00486_10.wav,4
corax_00486_11.wav,1
corax_00486_12.wav,2
corax_00486_13.wav,1
corax_00486_14.wav,1
corax_00486_15.wav,3
corax_00486_16.wav,1
corax_00486_17.wav,1
corax_00486_18.wav,2
corax_00486_19.wav,1
corax_00486_2.wav,0
corax_00486_20.wav,1
corax_00486_21.wav,1
corax_00486_22.wav,1
corax_00486_23.wav,1
corax_00486_24.wav,1
corax_00486_25.wav,2
corax_00486_26.wav,1
corax_00486_27.wav,4
corax_00486_28.wav,3
corax_00486_29.wav,1
corax_00486_3.wav,3
corax_00486_4.wav,1
corax_00486_5.wav,1
corax_00486_6.wav,1
corax_00486_7.wav,1
corax_00486_8.wav,1
corax_00486_9.wav,2
corax_00487_1.wav,2
corax_00487_2.wav,5
corax_00487_3.wav,1
corax_00488_1.wav,2
corax_00488_2.wav,1
corax_00488_3.wav,1
corax_00488_4.wav,1
corax_00489_1.wav,6
corax_00490_1.wav,4
corax_00490_2.wav,3
corax_00490_3.wav,4
corax_00490_4.wav,4
corax_00491_1.wav,2
corax_00494_1.wav,1
corax_00494_2.wav,3
corax_00494_3.wav,1
corax_00494_4.wav,1
corax_00495_1.wav,4
corax_00496_1.wav,1
corax_00496_2.wav,4
corax_00496_3.wav,2
corax_00496_4.wav,2
corax_00496_5.wav,1
corax_00496_6.wav,1
corax_00496_7.wav,2
corax_00496_8.wav,2
corax_00496_9.wav,3
corax_00498_1.wav,9
corax_00499_1.wav,3
corax_00500_1.wav,2
corax_00500_2.wav,1
corax_00501_1.wav,2
corax_00502_1.wav,1
corax_00503_1.wav,5
corax_00506_1.wav,1
corax_00506_2.wav,5
corax_00509_1.wav,4
corax_00510_1.wav,2
corax_00510_10.wav,2
corax_00510_2.wav,1
corax_00510_3.wav,1
corax_00510_4.wav,2
corax_00510_5.wav,2
corax_00510_6.wav,3
corax_00510_7.wav,2
corax_00510_8.wav,1
corax_00510_9.wav,1
corax_00512_1.wav,3
corax_00513_1.wav,3
corax_00515_1.wav,5
corax_00515_2.wav,8
corax_00515_3.wav,9
corax_00515_4.wav,7
corax_00515_5.wav,8
corax_00515_6.wav,3
corax_00515_7.wav,3
corax_00517_1.wav,2
corax_00517_2.wav,3
corax_00518_1.wav,1
corax_00518_2.wav,3
corax_00518_3.wav,3
corax_00518_4.wav,2
corax_00518_5.wav,2
corax_00518_6.wav,3
corax_00521_1.wav,2
corax_00522_1.wav,1
corax_00523_1.wav,1
corax_00528_1.wav,3
corax_00528_2.wav,2
corax_00529_1.wav,3
corax_00530_1.wav,6
corax_00531_1.wav,7
corax_00533_1.wav,2
corax_00533_2.wav,2
corax_00533_3.wav,2
corax_00534_1.wav,2
corax_00534_2.wav,2
corax_00534_3.wav,0
corax_00535_1.wav,3
corax_00535_2.wav,2
corax_00535_3.wav,1
corax_00535_4.wav,2
corax_00535_5.wav,3
corax_00537_1.wav,1
corax_00537_2.wav,3
corax_00537_3.wav,3
corax_00538_1.wav,1
corax_00538_2.wav,3
corax_00538_3.wav,2
corax_00538_4.wav,2
corax_00538_5.wav,2
corax_00538_6.wav,4
corax_00538_7.wav,4
corax_00543_1.wav,3
corax_00543_2.wav,2
corax_00545_1.wav,2
corax_00545_2.wav,1
corax_00545_3.wav,2
corax_00545_4.wav,1
corax_00548_1.wav,1
corax_00548_2.wav,1
corax_00548_3.wav,1
corax_00548_4.wav,2
corax_00548_5.wav,1
corax_00548_6.wav,1
corax_00548_7.wav,2
corax_00551_1.wav,1
corax_00551_2.wav,1
corax_00551_3.wav,2
corax_00551_4.wav,2
corax_00551_5.wav,2
corax_00552_1.wav,2
corax_00553_1.wav,2
corax_00553_2.wav,1
corax_00553_3.wav,2
corax_00553_4.wav,2
corax_00554_1.wav,5
corax_00554_2.wav,1
corax_00556_1.wav,1
corax_00557_1.wav,1
corax_00557_2.wav,1
corax_00559_1.wav,2
corax_00560_1.wav,3
corax_00561_1.wav,2
corax_00561_2.wav,2
corax_00561_3.wav,3
corax_00561_4.wav,0
