File,Gaussian_Peak_Count
cornix_00441_1.wav,3
cornix_00441_10.wav,5
cornix_00441_11.wav,3
cornix_00441_2.wav,8
cornix_00441_3.wav,1
cornix_00441_4.wav,7
cornix_00441_5.wav,2
cornix_00441_6.wav,5
cornix_00441_7.wav,2
cornix_00441_8.wav,1
cornix_00441_9.wav,2
cornix_00443_1.wav,2
cornix_00443_2.wav,2
cornix_00444_1.wav,14
cornix_00445_1.wav,3
cornix_00446_1.wav,4
cornix_00446_2.wav,4
cornix_00447_1.wav,3
cornix_00447_2.wav,3
cornix_00450_1.wav,3
cornix_00451_1.wav,4
cornix_00451_2.wav,5
cornix_00451_3.wav,5
cornix_00451_4.wav,5
cornix_00451_5.wav,3
cornix_00451_6.wav,5
cornix_00451_7.wav,2
cornix_00451_8.wav,1
cornix_00452_1.wav,2
cornix_00453_1.wav,5
cornix_00453_2.wav,1
cornix_00453_3.wav,4
cornix_00453_4.wav,1
cornix_00454_1.wav,3
cornix_00455_1.wav,2
cornix_00455_2.wav,2
cornix_00455_3.wav,1
cornix_00455_4.wav,7
cornix_00455_5.wav,4
cornix_00455_6.wav,4
cornix_00455_7.wav,1
cornix_00456_1.wav,2
cornix_00456_10.wav,5
cornix_00456_11.wav,2
cornix_00456_12.wav,1
cornix_00456_13.wav,2
cornix_00456_2.wav,6
cornix_00456_3.wav,9
cornix_00456_4.wav,2
cornix_00456_5.wav,3
cornix_00456_6.wav,5
cornix_00456_7.wav,1
cornix_00456_8.wav,1
cornix_00456_9.wav,2
cornix_00457_1.wav,6
cornix_00459_1.wav,6
cornix_00459_2.wav,1
cornix_00459_3.wav,9
cornix_00459_4.wav,3
